,site_id,lon,lat,sid,gmv_PGA,eid
0,0,116.71999,-31.82,0,0.12083762405508848,12884901888
1,1,116.71999,-31.8245,1,0.11685301893408714,12884901888
2,2,116.71999,-31.82899,2,0.11291464992304114,12884901888
3,3,116.71999,-31.83349,3,0.1090486783219571,12884901888
4,4,116.71999,-31.83799,4,0.1052748599508414,12884901888
5,5,116.71999,-31.84248,5,0.10160752619970019,12884901888
6,6,116.71999,-31.84698,6,0.09805650980853926,12884901888
7,7,116.71999,-31.85148,7,0.09462804305736401,12884901888
8,8,116.71999,-31.855970000000003,8,0.09132553830617958,12884901888
9,9,116.71999,-31.86047,9,0.08815016722499056,12884901888
10,10,116.72,-31.86497,10,0.08510140353380125,12884901888
11,11,116.72,-31.869459999999997,11,0.08217747035261543,12884901888
12,12,116.72,-31.873959999999997,12,0.07937562462143659,12884901888
13,13,116.72,-31.878459999999997,13,0.07669247223026775,12884901888
14,14,116.72,-31.88295,14,0.0741241366491116,12884901888
15,15,116.72,-31.88745,15,0.07166644372797047,12884901888
16,16,116.72,-31.89195,16,0.0693150905568464,12884901888
17,17,116.72,-31.896440000000002,17,0.06706560235574104,12884901888
18,18,116.72,-31.900940000000002,18,0.06491359988465585,12884901888
19,19,116.72,-31.905440000000002,19,0.06285468528359199,12884901888
20,20,116.72,-31.90993,20,0.060884558082550395,12884901888
21,21,116.72,-31.91443,21,0.058999080131531795,12884901888
22,22,116.72,-31.91893,22,0.05719422063053671,12884901888
23,23,116.72,-31.92342,23,0.05546604099956554,12884901888
24,24,116.72,-31.92792,24,0.05381086526861851,12884901888
25,25,116.72,-31.93242,25,0.05222509011769571,12884901888
26,26,116.72,-31.936909999999997,26,0.05070533412679711,12884901888
27,27,116.72,-31.941409999999998,27,0.04924833388592262,12884901888
28,28,116.72,-31.945909999999998,28,0.047850993065072026,12884901888
29,29,116.72,-31.9504,29,0.04651041235424505,12884901888
30,30,116.72528,-31.82,30,0.11712912017415837,12884901888
31,31,116.72528,-31.8245,31,0.11345653407318854,12884901888
32,32,116.72528999999999,-31.82899,32,0.10980844197217479,12884901888
33,33,116.72528999999999,-31.83349,33,0.10621050102112352,12884901888
34,34,116.72528999999999,-31.83799,34,0.10268268994004079,12884901888
35,35,116.72528999999999,-31.84248,35,0.09924013487893249,12884901888
36,36,116.72528999999999,-31.84698,36,0.09589382381780429,12884901888
37,37,116.72528999999999,-31.85148,37,0.09265132102666139,12884901888
38,38,116.72528999999999,-31.855970000000003,38,0.08951747570550872,12884901888
39,39,116.72528999999999,-31.86047,39,0.08649495305435076,12884901888
40,40,116.72528999999999,-31.86497,40,0.08358462566319172,12884901888
41,41,116.72528999999999,-31.869459999999997,41,0.08078604154203528,12884901888
42,42,116.72528999999999,-31.873959999999997,42,0.07809774281088484,12884901888
43,43,116.72528999999999,-31.878459999999997,43,0.07551750733974341,12884901888
44,44,116.72528999999999,-31.88295,44,0.0730424947986136,12884901888
45,45,116.72528999999999,-31.88745,45,0.07066949393749777,12884901888
46,46,116.72528999999999,-31.89195,46,0.06839505585639788,12884901888
47,47,116.72528999999999,-31.896440000000002,47,0.06621556506531566,12884901888
48,48,116.72528999999999,-31.900940000000002,48,0.0641272413042525,12884901888
49,49,116.72528999999999,-31.905440000000002,49,0.06212638695320965,12884901888
50,50,116.72528999999999,-31.90993,50,0.060209238472188016,12884901888
51,51,116.7253,-31.91443,51,0.05837217009118837,12884901888
52,52,116.7253,-31.91893,52,0.05661155097021129,12884901888
53,53,116.7253,-31.92342,53,0.05492391539925717,12884901888
54,54,116.7253,-31.92792,54,0.053305888358326295,12884901888
55,55,116.7253,-31.93242,55,0.05175420057741877,12884901888
56,56,116.7253,-31.936909999999997,56,0.05026578461653464,12884901888
57,57,116.7253,-31.941409999999998,57,0.048837609185673814,12884901888
58,58,116.7253,-31.945909999999998,58,0.04746682295483612,12884901888
59,59,116.7253,-31.9504,59,0.04615070257402135,12884901888
60,60,116.73058,-31.82,60,0.11341963953317859,12884901888
61,61,116.73058,-31.8245,61,0.11004207148224132,12884901888
62,62,116.73058,-31.82899,62,0.10667081085126098,12884901888
63,63,116.73058,-31.83349,63,0.1033305722402436,12884901888
64,64,116.73058,-31.83799,64,0.10004112873919506,12884901888
65,65,116.73058,-31.84248,65,0.09681794794812101,12884901888
66,66,116.73058,-31.84698,66,0.09367277540702683,12884901888
67,67,116.73058,-31.85148,67,0.09061417493591759,12884901888
68,68,116.73058,-31.855970000000003,68,0.087648140644798,12884901888
69,69,116.73058,-31.86047,69,0.0847785063236725,12884901888
70,70,116.73058,-31.86497,70,0.08200734670254509,12884901888
71,71,116.73058,-31.869459999999997,71,0.07933537460141935,12884901888
72,72,116.73058999999999,-31.873959999999997,72,0.07676228501029869,12884901888
73,73,116.73058999999999,-31.878459999999997,73,0.07428685542918596,12884901888
74,74,116.73058999999999,-31.88295,74,0.07190726758808383,12884901888
75,75,116.73058999999999,-31.88745,75,0.06962116604699453,12884901888
76,76,116.73058999999999,-31.89195,76,0.06742592722592011,12884901888
77,77,116.73058999999999,-31.896440000000002,77,0.06531866089486221,12884901888
78,78,116.73058999999999,-31.900940000000002,78,0.0632962796938223,12884901888
79,79,116.73058999999999,-31.905440000000002,79,0.06135567406280158,12884901888
80,80,116.73058999999999,-31.90993,80,0.05949362092180103,12884901888
81,81,116.73058999999999,-31.91443,81,0.057707005690821433,12884901888
82,82,116.73058999999999,-31.91893,82,0.05599260722986337,12884901888
83,83,116.73058999999999,-31.92342,83,0.05434739686892731,12884901888
84,84,116.7306,-31.92792,84,0.05276832067801354,12884901888
85,85,116.7306,-31.93242,85,0.051252465697122225,12884901888
86,86,116.7306,-31.936909999999997,86,0.04979701192625343,12884901888
87,87,116.7306,-31.941409999999998,87,0.04839918832540712,12884901888
88,88,116.7306,-31.945909999999998,88,0.04705642061458316,12884901888
89,89,116.7306,-31.9504,89,0.04576615821378137,12884901888
90,90,116.73586999999999,-31.82,90,0.1097406423321556,12884901888
91,91,116.73586999999999,-31.8245,91,0.10663932802125163,12884901888
92,92,116.73586999999999,-31.82899,92,0.10352943805030554,12884901888
93,93,116.73586999999999,-31.83349,93,0.10043440168932297,12884901888
94,94,116.73586999999999,-31.83799,94,0.09737352308830954,12884901888
95,95,116.73586999999999,-31.84248,95,0.09436221780727069,12884901888
96,96,116.73586999999999,-31.84698,96,0.09141259629621154,12884901888
97,97,116.73588000000001,-31.85148,97,0.088533954895137,12884901888
98,98,116.73588000000001,-31.855970000000003,98,0.08573307164405161,12884901888
99,99,116.73588000000001,-31.86047,99,0.08301473139295963,12884901888
100,100,116.73588000000001,-31.86497,100,0.08038200045186492,12884901888
101,101,116.73588000000001,-31.869459999999997,101,0.07783661872077104,12884901888
102,102,116.73588000000001,-31.873959999999997,102,0.0753791899396812,12884901888
103,103,116.73588000000001,-31.878459999999997,103,0.07300944060859832,12884901888
104,104,116.73588000000001,-31.88295,104,0.07072638066752493,12884901888
105,105,116.73588000000001,-31.88745,105,0.06852853480646329,12884901888
106,106,116.73588000000001,-31.89195,106,0.06641398245541535,12884901888
107,107,116.73589,-31.896440000000002,107,0.06438054441438285,12884901888
108,108,116.73589,-31.900940000000002,108,0.062425750333367225,12884901888
109,109,116.73589,-31.905440000000002,109,0.060547049122369634,12884901888
110,110,116.73589,-31.90993,110,0.05874177491139114,12884901888
111,111,116.73589,-31.91443,111,0.05700724758043252,12884901888
112,112,116.73589,-31.91893,112,0.05534070702949442,12884901888
113,113,116.73589,-31.92342,113,0.0537394735185773,12884901888
114,114,116.73589,-31.92792,114,0.05220087195768149,12884901888
115,115,116.73589,-31.93242,115,0.05072228289680722,12884901888
116,116,116.7359,-31.936909999999997,116,0.04930117065595457,12884901888
117,117,116.7359,-31.941409999999998,117,0.04793507833512353,12884901888
118,118,116.7359,-31.945909999999998,118,0.046621571874314045,12884901888
119,119,116.7359,-31.9504,119,0.045358381413525925,12884901888
120,120,116.74116000000001,-31.82,120,0.10611720140109568,12884901888
121,121,116.74116000000001,-31.8245,121,0.10327252440022561,12884901888
122,122,116.74116000000001,-31.82899,122,0.10040736383931421,12884901888
123,123,116.74116000000001,-31.83349,123,0.09754376791836705,12884901888
124,124,116.74117,-31.83799,124,0.09470014627738942,12884901888
125,125,116.74117,-31.84248,125,0.09189163315638643,12884901888
126,126,116.74117,-31.84698,126,0.08913048643536309,12884901888
127,127,116.74117,-31.85148,127,0.086426304214324,12884901888
128,128,116.74117,-31.855970000000003,128,0.08378650995327361,12884901888
129,129,116.74117,-31.86047,129,0.08121655132221593,12884901888
130,130,116.74117,-31.86497,130,0.07872029555115481,12884901888
131,131,116.74117,-31.869459999999997,131,0.07630026905009363,12884901888
132,132,116.74118,-31.873959999999997,132,0.07395790265903555,12884901888
133,133,116.74118,-31.878459999999997,133,0.07169371413798337,12884901888
134,134,116.74118,-31.88295,134,0.06950751717693963,12884901888
135,135,116.74118,-31.88745,135,0.06739849341590651,12884901888
136,136,116.74118,-31.89195,136,0.065365434704886,12884901888
137,137,116.74118,-31.896440000000002,137,0.06340676881387976,12884901888
138,138,116.74118,-31.900940000000002,138,0.06152063308288924,12884901888
139,139,116.74118,-31.905440000000002,139,0.05970502297191568,12884901888
140,140,116.74118999999999,-31.90993,140,0.05795775199096007,12884901888
141,141,116.74118999999999,-31.91443,141,0.05627653016002327,12884901888
142,142,116.74118999999999,-31.91893,142,0.054659085089105906,12884901888
143,143,116.74118999999999,-31.92342,143,0.053103087988208515,12884901888
144,144,116.74118999999999,-31.92792,144,0.051606183397331445,12884901888
145,145,116.74118999999999,-31.93242,145,0.05016606947647494,12884901888
146,146,116.74118999999999,-31.936909999999997,146,0.048780493805639126,12884901888
147,147,116.7412,-31.941409999999998,147,0.04744720924482408,12884901888
148,148,116.7412,-31.945909999999998,148,0.046164086804029704,12884901888
149,149,116.7412,-31.9504,149,0.044929006893255914,12884901888
150,150,116.74645,-31.82,150,0.10256863249000504,12884901888
151,151,116.74645,-31.8245,151,0.09996091772916903,12884901888
152,152,116.74646000000001,-31.82899,152,0.09732349234829271,12884901888
153,153,116.74646000000001,-31.83349,153,0.09467678861738126,12884901888
154,154,116.74646000000001,-31.83799,154,0.09203820212643977,12884901888
155,155,116.74646000000001,-31.84248,155,0.0894224285654731,12884901888
156,156,116.74646000000001,-31.84698,156,0.08684151978448598,12884901888
157,157,116.74646000000001,-31.85148,157,0.08430523421348288,12884901888
158,158,116.74646000000001,-31.855970000000003,158,0.08182130383246801,12884901888
159,159,116.74647,-31.86047,159,0.07939573359144528,12884901888
160,160,116.74647,-31.86497,160,0.07703293901041831,12884901888
161,161,116.74647,-31.869459999999997,161,0.0747361135293905,12884901888
162,162,116.74647,-31.873959999999997,162,0.07250732182836482,12884901888
163,163,116.74647,-31.878459999999997,163,0.07034777551734406,12884901888
164,164,116.74647,-31.88295,164,0.06825792506633063,12884901888
165,165,116.74648,-31.88745,165,0.06623760122532678,12884901888
166,166,116.74648,-31.89195,166,0.06428621654433438,12884901888
167,167,116.74648,-31.896440000000002,167,0.062402720133355134,12884901888
168,168,116.74648,-31.900940000000002,168,0.06058583654239046,12884901888
169,169,116.74648,-31.905440000000002,169,0.05883399196144161,12884901888
170,170,116.74648,-31.90993,170,0.057145499920509615,12884901888
171,171,116.74648,-31.91443,171,0.05551850432959531,12884901888
172,172,116.74649,-31.91893,172,0.05395106272869937,12884901888
173,173,116.74649,-31.92342,173,0.05244121131782238,12884901888
174,174,116.74649,-31.92792,174,0.05098695634696469,12884901888
175,175,116.74649,-31.93242,175,0.049586254056126586,12884901888
176,176,116.74649,-31.936909999999997,176,0.04823714182530826,12884901888
177,177,116.74649,-31.941409999999998,177,0.046937634164509766,12884901888
178,178,116.7465,-31.945909999999998,178,0.04568578990373111,12884901888
179,179,116.7465,-31.9504,179,0.0444797107629722,12884901888
180,180,116.75173999999998,-31.82,180,0.0991094147188896,12884901888
181,181,116.75175,-31.8245,181,0.09671949075808761,12884901888
182,182,116.75175,-31.82899,182,0.09429285221724636,12884901888
183,183,116.75175,-31.83349,183,0.09184828904637073,12884901888
184,184,116.75175,-31.83799,184,0.0894021357754655,12884901888
185,185,116.75175,-31.84248,185,0.08696836853453531,12884901888
186,186,116.75175,-31.84698,186,0.08455874108358469,12884901888
187,187,116.75176,-31.85148,187,0.0821829478926178,12884901888
188,188,116.75176,-31.855970000000003,188,0.07984889753163879,12884901888
189,189,116.75176,-31.86047,189,0.07756286020065133,12884901888
190,190,116.75176,-31.86497,190,0.07532970815965898,12884901888
191,191,116.75176,-31.869459999999997,191,0.07315310484866493,12884901888
192,192,116.75177,-31.873959999999997,192,0.07103565353767212,12884901888
193,193,116.75177,-31.878459999999997,193,0.06897910365668324,12884901888
194,194,116.75177,-31.88295,194,0.06698446114570068,12884901888
195,195,116.75177,-31.88745,195,0.0650521365647266,12884901888
196,196,116.75177,-31.89195,196,0.06318200977376287,12884901888
197,197,116.75177,-31.896440000000002,197,0.061373600852811155,12884901888
198,198,116.75178000000001,-31.900940000000002,198,0.0596260312518729,12884901888
199,199,116.75178000000001,-31.905440000000002,199,0.057938244320949336,12884901888
200,200,116.75178000000001,-31.90993,200,0.0563089310900415,12884901888
201,201,116.75178000000001,-31.91443,201,0.05473663892915028,12884901888
202,202,116.75178000000001,-31.91893,202,0.05321980414827635,12884901888
203,203,116.75178999999999,-31.92342,203,0.05175677649742029,12884901888
204,204,116.75178999999999,-31.92792,204,0.050345846056582544,12884901888
205,205,116.75178999999999,-31.93242,205,0.04898527698576341,12884901888
206,206,116.75178999999999,-31.936909999999997,206,0.04767336656496308,12884901888
207,207,116.75178999999999,-31.941409999999998,207,0.04640835449418168,12884901888
208,208,116.75178999999999,-31.945909999999998,208,0.04518851833341925,12884901888
209,209,116.7518,-31.9504,209,0.04401216557267572,12884901888
210,210,116.75703999999999,-31.82,210,0.09574996679775485,12884901888
211,211,116.75703999999999,-31.8245,211,0.09355946772698673,12884901888
212,212,116.75703999999999,-31.82899,212,0.09132713351618038,12884901888
213,213,116.75703999999999,-31.83349,213,0.0890701497853404,12884901888
214,214,116.75703999999999,-31.83799,214,0.08680371822447132,12884901888
215,215,116.75705,-31.84248,215,0.08454100145357758,12884901888
216,216,116.75705,-31.84698,216,0.08229328765266342,12884901888
217,217,116.75705,-31.85148,217,0.08007010553173284,12884901888
218,218,116.75705,-31.855970000000003,218,0.07787932639078973,12884901888
219,219,116.75705,-31.86047,219,0.07572736379983774,12884901888
220,220,116.75706000000001,-31.86497,220,0.07361941259888015,12884901888
221,221,116.75706000000001,-31.869459999999997,221,0.07155942921792009,12884901888
222,222,116.75706000000001,-31.873959999999997,222,0.06955043503696041,12884901888
223,223,116.75706000000001,-31.878459999999997,223,0.06759466253600376,12884901888
224,224,116.75707,-31.88295,224,0.06569354644505238,12884901888
225,225,116.75707,-31.88745,225,0.06384795337410842,12884901888
226,226,116.75707,-31.89195,226,0.06205821220317375,12884901888
227,227,116.75707,-31.896440000000002,227,0.06032429817224999,12884901888
228,228,116.75707,-31.900940000000002,228,0.058645741281338565,12884901888
229,229,116.75708,-31.905440000000002,229,0.05702189982044074,12884901888
230,230,116.75708,-31.90993,230,0.05545182136955751,12884901888
231,231,116.75708,-31.91443,231,0.05393441702868981,12884901888
232,232,116.75708,-31.91893,232,0.05246846315783834,12884901888
233,233,116.75708,-31.92342,233,0.05105261191700369,12884901888
234,234,116.75708999999999,-31.92792,234,0.04968545543618634,12884901888
235,235,116.75708999999999,-31.93242,235,0.04836552053538661,12884901888
236,236,116.75708999999999,-31.936909999999997,236,0.04709134228460474,12884901888
237,237,116.75708999999999,-31.941409999999998,237,0.04586136337384088,12884901888
238,238,116.75708999999999,-31.945909999999998,238,0.0446740983430951,12884901888
239,239,116.7571,-31.9504,239,0.043528046212367395,12884901888
240,240,116.76233,-31.82,240,0.09249734555660613,12884901888
241,241,116.76233,-31.8245,241,0.09048901369587142,12884901888
242,242,116.76233,-31.82899,242,0.0884352279350996,12884901888
243,243,116.76234,-31.83349,243,0.08635172298429494,12884901888
244,244,116.76234,-31.83799,244,0.08425247361346175,12884901888
245,245,116.76234,-31.84248,245,0.08214984019260418,12884901888
246,246,116.76234,-31.84698,246,0.08005453734172625,12884901888
247,247,116.76234,-31.85148,247,0.07797575277083184,12884901888
248,248,116.76235,-31.855970000000003,248,0.07592126637992459,12884901888
249,249,116.76235,-31.86047,249,0.07389752685900793,12884901888
250,250,116.76235,-31.86497,250,0.07190980419808511,12884901888
251,251,116.76235,-31.869459999999997,251,0.06996239215715912,12884901888
252,252,116.76236000000002,-31.873959999999997,252,0.06805855852623269,12884901888
253,253,116.76236000000002,-31.878459999999997,253,0.06620083961530833,12884901888
254,254,116.76236000000002,-31.88295,254,0.06439106758438833,12884901888
255,255,116.76236000000002,-31.88745,255,0.06263051567347472,12884901888
256,256,116.76236999999999,-31.89195,256,0.06091985305256932,12884901888
257,257,116.76236999999999,-31.896440000000002,257,0.05925944865167376,12884901888
258,258,116.76236999999999,-31.900940000000002,258,0.05764922651078947,12884901888
259,259,116.76236999999999,-31.905440000000002,259,0.05608883207991765,12884901888
260,260,116.76236999999999,-31.90993,260,0.054577719539059384,12884901888
261,261,116.76238000000001,-31.91443,261,0.05311511098821554,12884901888
262,262,116.76238000000001,-31.91893,262,0.05170005528738688,12884901888
263,263,116.76238000000001,-31.92342,263,0.050331522856574,12884901888
264,264,116.76238000000001,-31.92792,264,0.049008353525777384,12884901888
265,265,116.76239,-31.93242,265,0.04772932032499743,12884901888
266,266,116.76239,-31.936909999999997,266,0.046493188534234384,12884901888
267,267,116.76239,-31.941409999999998,267,0.04529862166348843,12884901888
268,268,116.76239,-31.945909999999998,268,0.044144335162759674,12884901888
269,269,116.7624,-31.9504,269,0.04302900326204813,12884901888
270,270,116.76762,-31.82,270,0.08935596426544827,12884901888
271,271,116.76762,-31.8245,271,0.08751362799474643,12884901888
272,272,116.76763000000001,-31.82899,272,0.08562358440400858,12884901888
273,273,116.76763000000001,-31.83349,273,0.08370004562323873,12884901888
274,274,116.76763000000001,-31.83799,274,0.08175586986244095,12884901888
275,275,116.76763000000001,-31.84248,275,0.07980253510161912,12884901888
276,276,116.76763999999999,-31.84698,276,0.07785015265077706,12884901888
277,277,116.76763999999999,-31.85148,277,0.07590750889991844,12884901888
278,278,116.76763999999999,-31.855970000000003,278,0.07398215130904676,12884901888
279,279,116.76763999999999,-31.86047,279,0.07208047486816525,12884901888
280,280,116.76765,-31.86497,280,0.07020779365727704,12884901888
281,281,116.76765,-31.869459999999997,281,0.06836850288638496,12884901888
282,282,116.76765,-31.873959999999997,282,0.0665660888454917,12884901888
283,283,116.76765,-31.878459999999997,283,0.06480338039459962,12884901888
284,284,116.76766,-31.88295,284,0.06308243356371099,12884901888
285,285,116.76766,-31.88745,285,0.06140481980282778,12884901888
286,286,116.76766,-31.89195,286,0.059771592441951765,12884901888
287,287,116.76766,-31.896440000000002,287,0.05818338082108456,12884901888
288,288,116.76767,-31.900940000000002,288,0.056640442270227534,12884901888
289,289,116.76767,-31.905440000000002,289,0.05514276795938193,12884901888
290,290,116.76767,-31.90993,290,0.053690077248548795,12884901888
291,291,116.76767,-31.91443,291,0.052281862267729046,12884901888
292,292,116.76768,-31.91893,292,0.05091748965692343,12884901888
293,293,116.76768,-31.92342,293,0.04959616778613258,12884901888
294,294,116.76768,-31.92792,294,0.048316973835357005,12884901888
295,295,116.76768,-31.93242,295,0.04707891907459709,12884901888
296,296,116.76768999999999,-31.936909999999997,296,0.04588098942385315,12884901888
297,297,116.76768999999999,-31.941409999999998,297,0.04472205041312539,12884901888
298,298,116.76768999999999,-31.945909999999998,298,0.04360099246241393,12884901888
299,299,116.76768999999999,-31.9504,299,0.04251666509171887,12884901888
300,300,116.77291000000001,-31.82,300,0.08632801654428576,12884901888
301,301,116.77291000000001,-31.8245,301,0.08463683690361609,12884901888
